"Relative Time (Process)","phase2_upper_half - system/gpu.0.powerPercent","phase2_upper_half - system/gpu.0.powerPercent__MIN","phase2_upper_half - system/gpu.0.powerPercent__MAX","phase1_top3 - system/gpu.0.powerPercent","phase1_top3 - system/gpu.0.powerPercent__MIN","phase1_top3 - system/gpu.0.powerPercent__MAX"
"2220.667085693","3.3621052631578947","3.3621052631578947","3.3621052631578947","","",""
"2220.93160359","","","","48.53333333333333","48.53333333333333","48.53333333333333"
"2235.666917501","3.297894736842105","3.297894736842105","3.297894736842105","","",""
"2235.931713771","","","","49.144561403508774","49.144561403508774","49.144561403508774"
"2250.667733894","3.358947368421053","3.358947368421053","3.358947368421053","","",""
"2250.931664205","","","","43.68526315789474","43.68526315789474","43.68526315789474"
"2265.667245159","3.328421052631579","3.328421052631579","3.328421052631579","","",""
"2265.931409297","","","","51.77508771929824","51.77508771929824","51.77508771929824"
"2280.667677764","3.322105263157895","3.322105263157895","3.322105263157895","","",""
"2280.931421709","","","","52.02210526315789","52.02210526315789","52.02210526315789"
"2295.666814409","3.3828070175438594","3.3828070175438594","3.3828070175438594","","",""
"2295.932355815","","","","51.10526315789474","51.10526315789474","51.10526315789474"
"2310.667180923","3.3778947368421055","3.3778947368421055","3.3778947368421055","","",""
"2310.931244129","","","","46.2540350877193","46.2540350877193","46.2540350877193"
"2325.666612387","3.3164912280701753","3.3164912280701753","3.3164912280701753","","",""
"2325.932249295","","","","45.909122807017546","45.909122807017546","45.909122807017546"
"2340.667770211","3.308070175438597","3.308070175438597","3.308070175438597","","",""
"2340.931770534","","","","48.500701754385965","48.500701754385965","48.500701754385965"
"2355.667023222","3.32","3.32","3.32","","",""
"2355.932065658","","","","46.883859649122805","46.883859649122805","46.883859649122805"
"2370.666329674","3.2757894736842106","3.2757894736842106","3.2757894736842106","","",""
"2370.931674472","","","","48.93298245614035","48.93298245614035","48.93298245614035"
"2385.666570693","3.333684210526316","3.333684210526316","3.333684210526316","","",""
"2385.931934217","","","","65.40807017543861","65.40807017543861","65.40807017543861"
"2400.667002055","3.3035087719298244","3.3035087719298244","3.3035087719298244","","",""
"2400.932375082","","","","64.64912280701755","64.64912280701755","64.64912280701755"
"2415.666851414","3.298947368421053","3.298947368421053","3.298947368421053","","",""
"2415.931970635","","","","50.899298245614034","50.899298245614034","50.899298245614034"
"2430.666468728","3.3438596491228068","3.3438596491228068","3.3438596491228068","","",""
"2430.931923605","","","","51.41894736842105","51.41894736842105","51.41894736842105"
"2445.667878092","3.3154385964912283","3.3154385964912283","3.3154385964912283","","",""
"2445.931539279","","","","51.318245614035085","51.318245614035085","51.318245614035085"
"2460.666844128","3.3652631578947365","3.3652631578947365","3.3652631578947365","","",""
"2460.930984774","","","","50.03859649122807","50.03859649122807","50.03859649122807"
"2475.667305602","3.3750877192982456","3.3750877192982456","3.3750877192982456","","",""
"2475.931894775","","","","47.220350877192985","47.220350877192985","47.220350877192985"
"2490.666629759","3.3757894736842107","3.3757894736842107","3.3757894736842107","","",""
"2490.931776162","","","","48.92245614035088","48.92245614035088","48.92245614035088"
"2505.667414477","3.3392982456140348","3.3392982456140348","3.3392982456140348","","",""
"2505.932024845","","","","48.97824561403509","48.97824561403509","48.97824561403509"
"2520.666762943","3.363508771929825","3.363508771929825","3.363508771929825","","",""
"2520.932300839","","","","47.079298245614034","47.079298245614034","47.079298245614034"
"2535.667009704","3.3308771929824568","3.3308771929824568","3.3308771929824568","","",""
"2535.931317434","","","","44.3480701754386","44.3480701754386","44.3480701754386"
"2550.668207084","3.3810526315789473","3.3810526315789473","3.3810526315789473","","",""
"2550.932024445","","","","45.12140350877193","45.12140350877193","45.12140350877193"
"2565.668088845","3.388771929824561","3.388771929824561","3.388771929824561","","",""
"2565.932188337","","","","44.05684210526316","44.05684210526316","44.05684210526316"
"2580.666951945","3.3445614035087714","3.3445614035087714","3.3445614035087714","","",""
"2580.931526643","","","","43.003157894736844","43.003157894736844","43.003157894736844"
"2595.66586268","3.357543859649123","3.357543859649123","3.357543859649123","","",""
"2595.93204007","","","","48.07333333333333","48.07333333333333","48.07333333333333"
"2610.666994155","3.4308771929824564","3.4308771929824564","3.4308771929824564","","",""
"2610.932561734","","","","64.11157894736841","64.11157894736841","64.11157894736841"
"2625.667166326","3.4428070175438594","3.4428070175438594","3.4428070175438594","","",""
"2625.931784131","","","","64.73543859649124","64.73543859649124","64.73543859649124"
"2640.666952189","3.337543859649123","3.337543859649123","3.337543859649123","","",""
"2640.931605736","","","","43.433684210526316","43.433684210526316","43.433684210526316"
"2655.665812772","3.349122807017544","3.349122807017544","3.349122807017544","","",""
"2655.931531447","","","","43.40526315789474","43.40526315789474","43.40526315789474"
"2670.66686496","3.36280701754386","3.36280701754386","3.36280701754386","","",""
"2670.931601834","","","","45.395789473684204","45.395789473684204","45.395789473684204"
"2685.666763498","3.4214035087719292","3.4214035087719292","3.4214035087719292","","",""
"2685.931954705","","","","49.98421052631579","49.98421052631579","49.98421052631579"
"2700.66692739","3.2873684210526313","3.2873684210526313","3.2873684210526313","","",""
"2700.931982636","","","","49.80350877192982","49.80350877192982","49.80350877192982"
"2715.667115679","3.2975438596491227","3.2975438596491227","3.2975438596491227","","",""
"2715.931472102","","","","47.65298245614035","47.65298245614035","47.65298245614035"
"2730.666162574","3.3417543859649115","3.3417543859649115","3.3417543859649115","","",""
"2730.93207571","","","","45.72","45.72","45.72"
"2745.667508092","3.3428070175438593","3.3428070175438593","3.3428070175438593","","",""
"2745.932125923","","","","47.60140350877193","47.60140350877193","47.60140350877193"
"2760.665250785","3.292982456140351","3.292982456140351","3.292982456140351","","",""
"2760.931253886","","","","43.84842105263158","43.84842105263158","43.84842105263158"
"2775.666821289","3.395789473684211","3.395789473684211","3.395789473684211","","",""
"2775.931340292","","","","46.21298245614035","46.21298245614035","46.21298245614035"
"2790.667032793","3.4249122807017542","3.4249122807017542","3.4249122807017542","","",""
"2790.932225139","","","","45.81122807017544","45.81122807017544","45.81122807017544"
"2805.66754164","3.372280701754386","3.372280701754386","3.372280701754386","","",""
"2805.932762596","","","","45.05333333333333","45.05333333333333","45.05333333333333"
"2820.66629001","3.343508771929825","3.343508771929825","3.343508771929825","","",""
"2820.931195718","","","","64.91754385964911","64.91754385964911","64.91754385964911"
"2835.667386683","3.2971929824561403","3.2971929824561403","3.2971929824561403","","",""
"2835.93229029","","","","64.2059649122807","64.2059649122807","64.2059649122807"
"2850.6667667","3.2964912280701753","3.2964912280701753","3.2964912280701753","","",""
"2850.931808215","","","","42.91017543859649","42.91017543859649","42.91017543859649"
"2865.666568299","3.38","3.38","3.38","","",""
"2865.931853979","","","","45.45333333333333","45.45333333333333","45.45333333333333"
"2880.666497452","3.2800000000000002","3.2800000000000002","3.2800000000000002","","",""
"2880.931310076","","","","47.14421052631579","47.14421052631579","47.14421052631579"
"2895.666698746","3.2968421052631585","3.2968421052631585","3.2968421052631585","","",""
"2895.931767146","","","","47.68842105263158","47.68842105263158","47.68842105263158"
"2910.666547747","3.302105263157894","3.302105263157894","3.302105263157894","","",""
"2910.932031146","","","","47.296140350877195","47.296140350877195","47.296140350877195"
"2925.66644751","3.3652631578947365","3.3652631578947365","3.3652631578947365","","",""
"2925.932346858","","","","45.24947368421053","45.24947368421053","45.24947368421053"
"2940.667047668","3.385964912280702","3.385964912280702","3.385964912280702","","",""
"2940.932300931","","","","47.92666666666667","47.92666666666667","47.92666666666667"
"2955.667543739","3.322105263157895","3.322105263157895","3.322105263157895","","",""
"2955.932226066","","","","48.41122807017545","48.41122807017545","48.41122807017545"
"2970.666897679","3.3035087719298244","3.3035087719298244","3.3035087719298244","","",""
"2970.931397837","","","","48.02280701754386","48.02280701754386","48.02280701754386"
"2985.667325335","3.2870175438596494","3.2870175438596494","3.2870175438596494","","",""
"2985.931978912","","","","49.16280701754386","49.16280701754386","49.16280701754386"
"3000.666477113","3.291578947368421","3.291578947368421","3.291578947368421","","",""
"3000.931800142","","","","49.18","49.18","49.18"
"3015.667282534","3.3203508771929817","3.3203508771929817","3.3203508771929817","","",""
"3015.932022212","","","","48.60666666666666","48.60666666666666","48.60666666666666"
"3030.667519223","3.312280701754386","3.312280701754386","3.312280701754386","","",""
"3030.931907342","","","","48.4","48.4","48.4"
"3045.666767786","3.374736842105263","3.374736842105263","3.374736842105263","","",""
"3045.932183025","","","","47.91929824561404","47.91929824561404","47.91929824561404"
"3060.666644318","3.2519298245614037","3.2519298245614037","3.2519298245614037","","",""
"3060.931577026","","","","65.29473684210527","65.29473684210527","65.29473684210527"
"3075.666182324","3.308421052631579","3.308421052631579","3.308421052631579","","",""
"3075.93100952","","","","33.585614035087715","33.585614035087715","33.585614035087715"
"3090.666671603","3.386315789473684","3.386315789473684","3.386315789473684","","",""
"3090.9317238","","","","45.82140350877194","45.82140350877194","45.82140350877194"
"3105.667336158","3.315087719298246","3.315087719298246","3.315087719298246","","",""
"3105.932030609","","","","46.400000000000006","46.400000000000006","46.400000000000006"
"3120.666203708","3.292982456140351","3.292982456140351","3.292982456140351","","",""
"3120.931772495","","","","45.425964912280705","45.425964912280705","45.425964912280705"
"3135.666589184","3.2940350877192985","3.2940350877192985","3.2940350877192985","","",""
"3135.931522044","","","","47.38456140350877","47.38456140350877","47.38456140350877"
"3150.666895531","3.2943859649122804","3.2943859649122804","3.2943859649122804","","",""
"3150.931275085","","","","48.22701754385965","48.22701754385965","48.22701754385965"
"3165.666842192","3.3196491228070175","3.3196491228070175","3.3196491228070175","","",""
"3165.931875143","","","","47.87052631578948","47.87052631578948","47.87052631578948"
"3180.666365667","3.29859649122807","3.29859649122807","3.29859649122807","","",""
"3180.932049401","","","","49.36456140350877","49.36456140350877","49.36456140350877"
"3195.667101832","3.3210526315789477","3.3210526315789477","3.3210526315789477","","",""
"3195.930936319","","","","49.23789473684211","49.23789473684211","49.23789473684211"
"3210.667733611","3.331578947368421","3.331578947368421","3.331578947368421","","",""
"3210.931636408","","","","45.05649122807018","45.05649122807018","45.05649122807018"
"3225.666726334","3.417894736842105","3.417894736842105","3.417894736842105","","",""
"3225.931599699","","","","45.03824561403509","45.03824561403509","45.03824561403509"
"3240.666552292","3.3870175438596495","3.3870175438596495","3.3870175438596495","","",""
"3240.931902892","","","","45.97122807017544","45.97122807017544","45.97122807017544"
"3255.666771393","3.4389473684210525","3.4389473684210525","3.4389473684210525","","",""
"3255.931611986","","","","47.474035087719294","47.474035087719294","47.474035087719294"
"3270.666982299","3.4396491228070176","3.4396491228070176","3.4396491228070176","","",""
"3270.932144144","","","","64.11263157894737","64.11263157894737","64.11263157894737"
"3285.667063823","3.395789473684211","3.395789473684211","3.395789473684211","","",""
"3285.932388076","","","","64.93508771929825","64.93508771929825","64.93508771929825"
"3300.667461008","3.4259649122807017","3.4259649122807017","3.4259649122807017","","",""
"3300.931036562","","","","55.44526315789474","55.44526315789474","55.44526315789474"
"3315.667149611","3.38","3.38","3.38","","",""
"3315.931967671","","","","47.385964912280706","47.385964912280706","47.385964912280706"
"3330.667315397","3.352631578947368","3.352631578947368","3.352631578947368","","",""
"3330.931990107","","","","47.70210526315789","47.70210526315789","47.70210526315789"
"3345.667525453","3.3224561403508766","3.3224561403508766","3.3224561403508766","","",""
"3345.932142746","","","","46.46912280701755","46.46912280701755","46.46912280701755"
"3360.666862743","3.356140350877193","3.356140350877193","3.356140350877193","","",""
"3360.931811612","","","","47.460701754385966","47.460701754385966","47.460701754385966"
"3375.666818736","3.322105263157895","3.322105263157895","3.322105263157895","","",""
"3375.931800117","","","","48.575438596491225","48.575438596491225","48.575438596491225"
"3390.667459593","3.3273684210526318","3.3273684210526318","3.3273684210526318","","",""
"3390.932108385","","","","46.601052631578945","46.601052631578945","46.601052631578945"
"3405.666757558","3.3361403508771925","3.3361403508771925","3.3361403508771925","","",""
"3405.931994533","","","","46.39543859649123","46.39543859649123","46.39543859649123"
"3420.667090577","3.3659649122807016","3.3659649122807016","3.3659649122807016","","",""
"3420.931499364","","","","43.58421052631579","43.58421052631579","43.58421052631579"
"3435.667992003","3.395789473684211","3.395789473684211","3.395789473684211","","",""
"3435.931455715","","","","44.20771929824562","44.20771929824562","44.20771929824562"
"3450.667150268","3.3357894736842106","3.3357894736842106","3.3357894736842106","","",""
"3450.931773165","","","","47.53859649122808","47.53859649122808","47.53859649122808"
"3465.667282651","3.3224561403508766","3.3224561403508766","3.3224561403508766","","",""
"3465.931178682","","","","48.8080701754386","48.8080701754386","48.8080701754386"
"3480.666422066","3.334736842105263","3.334736842105263","3.334736842105263","","",""
"3480.931598836","","","","47.0859649122807","47.0859649122807","47.0859649122807"
"3495.666957751","3.362456140350877","3.362456140350877","3.362456140350877","","",""
"3495.932462869","","","","33.13122807017544","33.13122807017544","33.13122807017544"
"3510.666390978","3.310526315789474","3.310526315789474","3.310526315789474","","",""
"3510.932279773","","","","64.83719298245614","64.83719298245614","64.83719298245614"
"3525.667154906","3.285964912280702","3.285964912280702","3.285964912280702","","",""
"3525.932059143","","","","65.32947368421053","65.32947368421053","65.32947368421053"
"3540.666417215","3.3140350877192986","3.3140350877192986","3.3140350877192986","","",""
"3540.9313062","","","","47.179298245614035","47.179298245614035","47.179298245614035"
"3555.666740842","3.33719298245614","3.33719298245614","3.33719298245614","","",""
"3555.931765795","","","","45.84842105263158","45.84842105263158","45.84842105263158"
